Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve","Current multiplicative mixture adaptation Bank 1 from lambda adaptation","Current multiplicative mixture adaptation Bank 2 from lambda adaptation","Long-term adaptation Bank 1","Long-term adaptation Bank 2","Multiplicative mixture adaptation high load bank 1","Multiplicative mixture adaptation high load bank 2","Multiplicative mixture adaptation including long-term adaptation Bank 1","Multiplicative mixture adaptation including long-term adaptation Bank 2","NOx sensor system adaptation value","Number of completed NOX sensor system adaptations","Number of completed NOx sensor system adaptations","Mileage at last NOx sensor system adaptation"
1436.226,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.226,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.226,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.227,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.227,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.228,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.228,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.22,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.229,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.229,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.230,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.230,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.230,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.231,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.231,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,5.94,5.94,0.00,709.00,0.00,0.00
1436.232,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,5.94,0.00,709.00,0.00,0.00
1436.232,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1436.233,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1436.233,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1436.233,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1436.234,1399.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.445,882.00,0.20,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.446,882.00,0.27,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.446,882.00,0.27,8.00,59.68,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.447,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.447,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.447,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.448,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.448,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.449,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.449,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.450,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.450,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.25,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.451,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.451,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.452,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.452,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.452,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.453,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,5.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.453,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,83.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.454,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,25.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.454,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-16.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.455,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.455,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.455,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.456,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.456,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.457,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.457,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.458,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.26,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.458,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.459,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.459,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.460,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.460,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.461,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.461,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,8.71,8.71,0.00,709.00,0.00,0.00
1440.461,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,8.71,0.00,709.00,0.00,0.00
1440.462,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1440.462,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1440.463,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1440.463,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1440.464,882.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.767,743.00,0.27,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.767,743.00,0.34,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.768,743.00,0.34,8.00,103.09,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.768,743.00,0.34,8.00,119.37,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.769,743.00,0.34,8.00,119.37,0.00,1.99,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.769,743.00,0.34,8.00,119.37,0.00,0.95,1.99,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.770,743.00,0.34,8.00,119.37,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.770,743.00,0.34,8.00,119.37,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.771,743.00,0.34,8.00,119.37,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
1444.771,743.00,0.34,8.00,119.37,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.55,700.00,0.00,0.00,67.00,67.00,150.00,1292.00,-115.00,-1037.00,19957.00,14826.00,26821.00,65535.00,27.00,27.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,9.49,9.49,0.00,709.00,0.00,0.00
