Time,"Engine speed","Manifold pressure","Air mass measured","Air mass calculated","Periodic air mass","Lambda actual value group 1","Lambda actual value group 2","Additive mixture adaptation idle bank 1","Additive mixture adaptation idle bank 2","Multiplicative mixture adaptation low load bank 1","Multiplicative mixture adaptation low load bank 2","Throttle valve setpoint","Current throttle angle","Idle target speed","Opening angle of the EGR valve","Duty cycle: air damper","DISA1 PWM (large / upper flap)","DISA2 PWM (small / lower flap)","Uneven running of cylinder 1","Uneven running cylinder 2","Uneven running cylinder 3","Uneven running cylinder 4","Number of misfires over life, cylinder 1","Number of misfires over life, cylinder 2","Number of misfires over life, cylinder 3","Number of misfires over life, cylinder 4","Intake air temperature","Temperature before throttle valve","Leakage air adaptation actual value","Fuel pressure upstream of quantity control valve","Current multiplicative mixture adaptation Bank 1 from lambda adaptation","Current multiplicative mixture adaptation Bank 2 from lambda adaptation","Long-term adaptation Bank 1","Long-term adaptation Bank 2","Multiplicative mixture adaptation high load bank 1","Multiplicative mixture adaptation high load bank 2","Multiplicative mixture adaptation including long-term adaptation Bank 1","Multiplicative mixture adaptation including long-term adaptation Bank 2","NOx sensor system adaptation value","Number of completed NOX sensor system adaptations","Number of completed NOx sensor system adaptations","Mileage at last NOx sensor system adaptation"
675.234,1754.00,0.30,8.00,103.09,0.00,1.00,1.00,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.235,1754.00,0.74,8.00,103.09,0.00,1.00,1.00,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.235,1754.00,0.74,16.00,103.09,0.00,1.00,1.00,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.236,1754.00,0.74,16.00,276.72,0.00,1.00,1.00,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.236,1754.00,0.74,16.00,276.72,0.00,1.00,1.00,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.236,1754.00,0.74,16.00,276.72,0.00,0.99,1.00,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.237,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.237,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.238,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.238,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.239,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.239,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,1.94,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.239,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.240,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.240,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.241,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.241,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.241,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,702.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.242,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,1217.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.242,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-925.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.242,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-1097.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.242,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.243,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.243,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.243,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.244,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.244,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.244,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.244,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.09,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.245,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.245,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.245,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.246,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.246,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.246,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.247,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,14.07,14.07,0.00,709.00,0.00,0.00
675.247,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,14.07,0.00,709.00,0.00,0.00
675.247,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
675.247,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
675.247,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
675.248,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
675.248,1754.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.796,777.00,0.74,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.797,777.00,0.31,16.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.797,777.00,0.31,8.00,276.72,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.798,777.00,0.31,8.00,108.52,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.798,777.00,0.31,8.00,108.52,0.00,0.99,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.798,777.00,0.31,8.00,108.52,0.00,0.95,0.99,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.799,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.799,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.800,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.800,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.801,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.801,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,3.47,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.802,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.802,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.803,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.803,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.803,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.804,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,130.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.804,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,75.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.805,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-203.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.805,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-50.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.806,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.806,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.806,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.807,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.807,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.807,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.808,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.808,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.31,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.808,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
679.809,777.00,0.31,8.00,108.52,0.00,0.95,0.95,1.00,1.00,-4.08,-4.08,1.87,2.04,700.00,0.00,0.00,67.00,67.00,356.00,741.00,-479.00,-480.00,19958.00,14827.00,26934.00,65535.00,21.00,21.80,0.00,5.18,0.00,0.00,0.00,0.00,-4.08,-4.08,7.76,7.76,0.00,709.00,0.00,0.00
